Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,18899.158013,19015.977714,19868.0208,20445.836875,21333.298436,22416.624154,23599.574933,23927.597529,24826.992699,25347.706523,25108.387389,25609.294432,26668.169007,27906.135643,27502.854896,27177.016765,28370.456999,29385.31926,30684.998775,31309.049322,30930.421452,31405.606264,30546.758748,31656.17366,33654.30793,34748.266874,35620.759359,36523.404486,37705.06004,38722.252152,39009.372508,38449.881528,39256.048133,39807.879503,40907.018435,41507.91356,42575.689694,43936.905002,45374.621519,47004.469018,48379.755171,48361.016761,48729.158644,49662.752055,51098.557301,52393.451311,53335.589695,53889.396495,53442.71369,51611.321709,52555.769513,52956.663034,53738.147671,54462.625241,55394.451044,56572.9189,57151.470845,58151.702139,59526.665699,60750.989862,59194.666517,62680.250359,63886.131707
Upper middle income,1014.958756,1013.515164,1028.570068,1047.995277,1112.318581,1169.325112,1210.260324,1224.752147,1277.005419,1348.314701,1424.329834,1480.726092,1557.021736,1639.573974,1706.635535,1748.937801,1829.22888,1875.086573,1912.527287,1984.816097,2042.40825,2045.153373,2070.796289,2063.561184,2138.187011,2201.245002,2242.604463,2311.907716,2348.802654,2377.49068,2402.947822,2440.608139,2515.910711,2630.267242,2741.852501,2829.726067,2970.658841,3115.482079,3172.346373,3241.208932,3401.758185,3485.971089,3622.882762,3804.913157,4069.583342,4340.461595,4676.075106,5078.761228,5356.371889,5500.851543,5923.198518,6280.70261,6583.745902,6893.442994,7174.247126,7435.764865,7713.665875,8062.581074,8396.096439,8690.677293,8611.334391,9237.865075,9532.802747
Uruguay,6634.190641,6714.425649,6529.056729,6464.239376,6548.586872,6547.982998,6682.546995,6380.138293,6447.958791,6778.454637,6894.771666,6839.05314,6712.494754,6694.220574,6847.4677,7218.473566,7453.06661,7514.582677,7874.423978,8322.210875,8772.554297,8875.413721,7976.398752,7125.057297,7011.482364,7080.001086,7663.581677,8229.872992,8302.574845,8344.469665,8320.355905,8565.269278,9193.551221,9388.109391,10019.347924,9822.896804,10316.202757,11138.867613,11584.949186,11357.086686,11096.330957,10643.557402,9806.771306,9878.756843,10366.906738,11131.398489,11574.47054,12310.482736,13165.836282,13691.714207,14722.378008,15443.996193,15949.317699,16639.405475,17122.036456,17125.90168,17357.234999,17611.60367,17608.94412,17758.438437,16443.3635,17416.005221,18228.355844
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.851778,1575.303195,1582.008426,1569.0108,1524.204277,1320.597693,1260.716497,1169.86899,1136.358436,1134.178711,1172.717844,1204.090812,1238.365916,1269.721375,1306.606332,1341.95996,1381.825728,1466.613489,1549.045775,1643.146456,1773.758037,1904.458555,2025.042986,2144.640006,2271.009362,2395.840368,2530.684479,2659.990751,2803.19018,2918.677259,2995.767614,3108.161879,3259.369646,3249.051911,3442.724845,3576.715527
Vanuatu,,,,,,,,,,,,,,,,,,,,2972.183229,2573.707626,2627.566471,2617.910069,2632.260349,2813.70567,2771.100623,2697.323323,2553.070299,2446.210221,2421.124035,2637.260848,2653.427203,2655.294006,2610.158785,2780.061533,2743.743816,2745.603447,2819.048923,2793.249213,2745.169473,2841.739094,2676.929345,2475.166364,2518.521315,2555.734323,2626.850579,2780.974759,2791.741841,2875.085241,2888.137158,2856.773776,2883.226896,2849.054483,2799.282627,2807.83423,2854.894123,2889.014048,2946.961862,2960.653767,2986.203691,2771.870988,2666.302698,2740.275455
"Venezuela, RB",4068.045907,4051.05744,4245.625177,4261.761804,4577.643217,4610.828614,4527.762066,4506.095727,4683.437297,4570.078293,4772.303147,4697.204997,4616.625872,4800.308624,4757.710316,4754.54371,4975.002943,5135.792357,5106.884719,5000.966303,4647.13796,4461.796919,4456.350409,3910.351413,4006.540168,3936.546069,4068.218575,4154.27063,4313.106324,3621.033356,3762.275068,4031.178437,4177.538774,4095.70805,3912.838904,3981.572694,3891.579284,4055.480119,3986.466616,3675.991041,3740.01955,3796.805797,3398.568499,3079.663454,3580.854173,3884.700811,4199.397669,4496.84905,4665.953188,4455.453232,4332.026818,4455.410633,4647.373037,4653.364566,4421.607867,4103.138499,3382.734779,2871.315312,2365.592813,1762.737348,1255.372631,1276.623814,1379.977788
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,595.491333,603.977496,607.589998,616.715148,635.398204,668.323172,687.860316,713.747211,759.910854,805.606444,861.122423,927.625512,998.924907,1064.778029,1110.112677,1148.044652,1212.196578,1273.805269,1340.516705,1418.743375,1510.94449,1609.962683,1699.676203,1788.948503,1856.005199,1927.134271,2027.581844,2132.904538,2224.114043,2320.084314,2439.286557,2577.568853,2715.578874,2868.1368,3048.283276,3241.07649,3303.169498,3358.217348,3617.663115
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43205.724674,43036.181514,44466.287219,46021.590573,47671.567183,49598.125908,50174.752894,46862.8076,47162.737557,43320.17677,36938.168209,34663.64606,34098.710997,34007.352941,34614.748263,34435.494446,35174.101994,36309.743845,35850.743315,37313.048493,36983.43106
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.389289,2189.265137,2118.820076,2323.206422,2589.20365,2732.87294,2436.012077,2153.457354,1836.980425,2041.604846,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2922.468011,3051.48607,3099.960901
World,3663.601336,3757.490556,3888.291597,3997.506759,4172.995194,4316.31738,4455.93899,4528.504993,4699.954035,4878.087141,4958.118852,5057.473717,5232.407483,5459.968053,5461.053258,5394.476838,5572.884007,5695.445533,5826.552635,5959.968962,5964.755864,5971.652977,5886.052585,5929.441186,6099.803787,6213.46773,6304.793643,6422.930772,6595.343706,6718.395163,6783.205589,6753.437762,6782.57525,6801.908196,6925.661622,7038.150805,7183.180477,7359.524152,7459.910667,7619.757132,7858.907966,7912.245893,7989.628892,8131.193084,8388.597338,8618.447405,8890.473329,9166.565071,9240.505627,9005.175924,9298.749873,9492.829456,9630.064779,9786.879391,9972.482341,10161.944577,10324.840071,10561.100105,10789.666809,10963.681631,10541.811855,11124.749529,11403.941081
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.224394,1761.811461,1835.281116,1838.282686,1890.755097,1927.422981,1949.997547,1987.626579,2041.671078,2053.797863,2114.672656,2129.772688,2148.888605,2164.86083,2185.789992,2237.637626,2234.742669,2235.750759,2244.044917,2257.469021,2356.199604,1994.836633,1981.458,2014.728906,1950.162545,1362.173812,1197.95866,1103.456348,1079.329384,,,,
Zambia,1187.704601,1166.745964,1102.445822,1103.108132,1199.39219,1355.45681,1239.689216,1295.608647,1270.079017,1224.903879,1246.65383,1211.709727,1286.57717,1238.059133,1279.537073,1213.577218,1250.541503,1157.758144,1129.471635,1062.962931,1062.936002,1094.461959,1030.047182,977.75971,944.930594,931.808264,910.944542,908.680043,939.599679,905.74738,878.589206,856.761724,821.850104,857.03967,764.639411,768.035202,796.01806,805.532402,781.663384,796.377986,804.484634,822.020935,833.021178,863.650191,895.475259,929.079256,968.563565,1013.085674,1053.586123,1110.719181,1183.417124,1208.464246,1258.789386,1280.770122,1299.012418,1295.877887,1303.575139,1308.768292,1321.250457,1301.18133,1228.735001,1269.108218,1298.84805
Zimbabwe,1142.548617,1177.314307,1157.234294,1191.335848,1141.577792,1160.443609,1141.566968,1198.760448,1184.429222,1290.10548,1533.401327,1620.799903,1702.67221,1692.672955,1747.410052,1660.182782,1617.907036,1468.961376,1408.653207,1432.33639,1547.243036,1634.857923,1613.820705,1578.287788,1494.111743,1543.546022,1524.055108,1491.438892,1554.121523,1588.244288,1653.565214,1700.167516,1503.833888,1497.593973,1633.965477,1621.419195,1759.941368,1773.506901,1789.351353,1746.226639,1677.348968,1690.146662,1525.079357,1250.919483,1165.544471,1088.631484,1038.223757,987.200363,803.044945,896.915533,1056.208846,1184.93421,1360.1523,1367.818317,1381.254041,1387.126326,1378.342562,1422.919489,1472.146038,1357.530878,1230.819334,1312.200014,1369.197615
